para_id,sent_id,sentence,label
P000088,P000088_S000,"Although it is not known exactly when Chopin first met Liszt after arriving in Paris, on 12 December 1831 he mentioned in a letter to his friend Woyciechowski that ""I have met Rossini, Cherubini, Baillot, etc.—also Kalkbrenner.",1
P000088,P000088_S001,"You would not believe how curious I was about Herz, Liszt, Hiller, etc.""",1
P000088,P000088_S002,"Liszt was in attendance at Chopin's Parisian debut on 26 February 1832 at the Salle Pleyel, which led him to remark: ""The most vigorous applause seemed not to suffice to our enthusiasm in the presence of this talented musician, who revealed a new phase of poetic sentiment combined with such happy innovation in the form of his art.""",1
P000089,P000089_S000,"The two became friends, and for many years lived in close proximity in Paris, Chopin at 38 Rue de la Chaussée-d'Antin, and Liszt at the Hôtel de France on the Rue Lafitte, a few blocks away.",1
P000089,P000089_S001,They performed together on seven occasions between 1833 and 1841.,1
P000089,P000089_S002,"The first, on 2 April 1833, was at a benefit concert organized by Hector Berlioz for his bankrupt Shakespearean actress wife Harriet Smithson, during which they played George Onslow's Sonata in F minor for piano duet.",1
P000089,P000089_S003,Later joint appearances included a benefit concert for the Benevolent Association of Polish Ladies in Paris.,0
P000089,P000089_S004,"Their last appearance together in public was for a charity concert conducted for the Beethoven Memorial in Bonn, held at the Salle Pleyel and the Paris Conservatory on 25 and 26 April 1841.",1
P000090,P000090_S000,"Although the two displayed great respect and admiration for each other, their friendship was uneasy and had some qualities of a love-hate relationship.",1
P000090,P000090_S001,"Harold C. Schonberg believes that Chopin displayed a ""tinge of jealousy and spite"" towards Liszt's virtuosity on the piano, and others have also argued that he had become enchanted with Liszt's theatricality, showmanship and success.",1
P000090,P000090_S002,Liszt was the dedicatee of Chopin's Op.,1
P000090,P000090_S003,"10 Études, and his performance of them prompted the composer to write to Hiller, ""I should like to rob him of the way he plays my studies.""",1
P000090,P000090_S004,"However, Chopin expressed annoyance in 1843 when Liszt performed one of his nocturnes with the addition of numerous intricate embellishments, at which Chopin remarked that he should play the music as written or not play it at all, forcing an apology.",1
P000090,P000090_S005,"Most biographers of Chopin state that after this the two had little to do with each other, although in his letters dated as late as 1848 he still referred to him as ""my friend Liszt"".",1
P000090,P000090_S006,"Some commentators point to events in the two men's romantic lives which led to a rift between them; there are claims that Liszt had displayed jealousy of his mistress Marie d'Agoult's obsession with Chopin, while others believe that Chopin had become concerned about Liszt's growing relationship with George Sand.",1
P000091,P000091_S000,"In 1836, at a party hosted by Marie d'Agoult, Chopin met the French author George Sand (born [Amantine] Aurore [Lucile] Dupin).",1
P000091,P000091_S001,"Short (under five feet, or 152 cm), dark, big-eyed and a cigar smoker, she initially repelled Chopin, who remarked, ""What an unattractive person la Sand is.",0
P000091,P000091_S002,"Is she really a woman?""",0
P000091,P000091_S003,"However, by early 1837 Maria Wodzińska's mother had made it clear to Chopin in correspondence that a marriage with her daughter was unlikely to proceed.",1
P000091,P000091_S004,It is thought that she was influenced by his poor health and possibly also by rumours about his associations with women such as d'Agoult and Sand.,1
P000091,P000091_S005,"Chopin finally placed the letters from Maria and her mother in a package on which he wrote, in Polish, ""My tragedy"".",1
P000091,P000091_S006,"Sand, in a letter to Grzymała of June 1838, admitted strong feelings for the composer and debated whether to abandon a current affair in order to begin a relationship with Chopin; she asked Grzymała to assess Chopin's relationship with Maria Wodzińska, without realising that the affair, at least from Maria's side, was over.",1
P000092,P000092_S000,In June 1837 Chopin visited London incognito in the company of the piano manufacturer Camille Pleyel where he played at a musical soirée at the house of English piano maker James Broadwood.,1
P000092,P000092_S001,"On his return to Paris, his association with Sand began in earnest, and by the end of June 1838 they had become lovers.",1
P000092,P000092_S002,"Sand, who was six years older than the composer, and who had had a series of lovers, wrote at this time: ""I must say I was confused and amazed at the effect this little creature had on me ...",1
P000092,P000092_S003,"I have still not recovered from my astonishment, and if I were a proud person I should be feeling humiliated at having been carried away ..."" The two spent a miserable winter on Majorca (8 November 1838 to 13 February 1839), where, together with Sand's two children, they had journeyed in the hope of improving the health of Chopin and that of Sand's 15-year-old son Maurice, and also to escape the threats of Sand's former lover Félicien Mallefille.",1
P000092,P000092_S004,"After discovering that the couple were not married, the deeply traditional Catholic people of Majorca became inhospitable, making accommodation difficult to find.",0
P000092,P000092_S005,"This compelled the group to take lodgings in a former Carthusian monastery in Valldemossa, which gave little shelter from the cold winter weather.",1
P000093,P000093_S000,"On 3 December, Chopin complained about his bad health and the incompetence of the doctors in Majorca: ""Three doctors have visited me ...",1
P000093,P000093_S001,"The first said I was dead; the second said I was dying; and the third said I was about to die.""",0
P000093,P000093_S002,He also had problems having his Pleyel piano sent to him.,1
P000093,P000093_S003,It finally arrived from Paris in December.,0
P000093,P000093_S004,"Chopin wrote to Pleyel in January 1839: ""I am sending you my Preludes [(Op.",0
P000093,P000093_S005,28)].,0
P000093,P000093_S006,"I finished them on your little piano, which arrived in the best possible condition in spite of the sea, the bad weather and the Palma customs.""",1
P000093,P000093_S007,Chopin was also able to undertake work on his Ballade No.,0
P000093,P000093_S008,"2, Op.",0
P000093,P000093_S009,"38; two Polonaises, Op.",0
P000093,P000093_S010,40; and the Scherzo No.,0
P000093,P000093_S011,"3, Op.",0
P000094,P000094_S000,"Although this period had been productive, the bad weather had such a detrimental effect on Chopin's health that Sand determined to leave the island.",1
P000094,P000094_S001,"To avoid further customs duties, Sand sold the piano to a local French couple, the Canuts.",1
P000094,P000094_S002,"[n 8] The group traveled first to Barcelona, then to Marseilles, where they stayed for a few months while Chopin convalesced.",1
P000094,P000094_S003,"In May 1839 they headed for the summer to Sand's estate at Nohant, where they spent most summers until 1846.",1
P000094,P000094_S004,"In autumn they returned to Paris, where Chopin's apartment at 5 rue Tronchet was close to Sand's rented accommodation at the rue Pigalle.",1
P000094,P000094_S005,"He frequently visited Sand in the evenings, but both retained some independence.",0
P000094,P000094_S006,"In 1842 he and Sand moved to the Square d'Orléans, living in adjacent buildings.",1
P000095,P000095_S000,"At the funeral of the tenor Adolphe Nourrit in Paris in 1839, Chopin made a rare appearance at the organ, playing a transcription of Franz Schubert's lied Die Gestirne.",1
P000095,P000095_S001,"On 26 July 1840 Chopin and Sand were present at the dress rehearsal of Berlioz's Grande symphonie funèbre et triomphale, composed to commemorate the tenth anniversary of the July Revolution.",1
P000095,P000095_S002,Chopin was reportedly unimpressed with the composition.,0
P000096,P000096_S000,"During the summers at Nohant, particularly in the years 1839–43, Chopin found quiet, productive days during which he composed many works, including his Polonaise in A-flat major, Op.",1
P000096,P000096_S002,"Among the visitors to Nohant were Delacroix and the mezzo-soprano Pauline Viardot, whom Chopin had advised on piano technique and composition.",1
P000096,P000096_S003,Delacroix gives an account of staying at Nohant in a letter of 7 June 1842:,1
P000097,P000097_S000,"From 1842 onwards, Chopin showed signs of serious illness.",1
P000097,P000097_S001,"After a solo recital in Paris on 21 February 1842, he wrote to Grzymała: ""I have to lie in bed all day long, my mouth and tonsils are aching so much.""",1
P000097,P000097_S002,He was forced by illness to decline a written invitation from Alkan to participate in a repeat performance of the Beethoven Seventh Symphony arrangement at Erard's on 1 March 1843.,1
P000097,P000097_S003,"Late in 1844, Charles Hallé visited Chopin and found him ""hardly able to move, bent like a half-opened penknife and evidently in great pain"", although his spirits returned when he started to play the piano for his visitor.",1
