para_id,sent_id,sentence,label
P002167,P002167_S001,"The majority of the east shore area is taken up by parks and trails, including a new leashless dog park and the postwar-era Stars and Stripes Park.",1
P002167,P002167_S002,Lake Stanley Draper is the city's largest and most remote lake.,0
P002168,P002168_S000,"Oklahoma City has a major park in each quadrant of the city, going back to the first parks masterplan.",1
P002168,P002168_S001,"Will Rogers Park, Lincoln Park, Trosper Park, and Woodson Park were once connected by the Grand Boulevard loop, some sections of which no longer exist.",1
P002168,P002168_S002,Martin Park Nature Center is a natural habitat in far northwest Oklahoma City.,0
P002168,P002168_S003,"Will Rogers Park is home to the Lycan Conservatory, the Rose Garden, and Butterfly Garden, all built in the WPA era.",1
P002168,P002168_S004,"Oklahoma City is home to the American Banjo Museum, which houses a large collection of highly decorated banjos from the early 20th century and exhibits on the history of the banjo and its place in American history.",0
P002168,P002168_S005,Concerts and lectures are also held there.,0
P002169,P002169_S000,"In April 2005, the Oklahoma City Skate Park at Wiley Post Park was renamed the Mat Hoffman Action Sports Park to recognize Mat Hoffman, an Oklahoma City area resident and businessman that was instrumental in the design of the skate park and is a 10-time BMX World Vert champion.",1
P002169,P002169_S001,"In March 2009, the Mat Hoffman Action Sports Park was named by the National Geographic Society Travel Guide as one of the ""Ten Best.""",1
P002170,P002170_S000,The City of Oklahoma City has operated under a council-manager form of city government since 1927.,1
P002170,P002170_S001,"Mick Cornett serves as Mayor, having first been elected in 2004, and re-elected in 2006, 2010, and 2014.",0
P002170,P002170_S002,Eight councilpersons represent each of the eight wards of Oklahoma City.,0
P002170,P002170_S003,City Manager Jim Couch was appointed in late 2000.,1
P002170,P002170_S004,"Couch previously served as assistant city manager, Metropolitan Area Projects Plan (MAPS) director and utilities director prior to his service as city manager.",0
P002171,P002171_S000,The city is home to several colleges and universities.,0
P002171,P002171_S001,"Oklahoma City University, formerly known as Epworth University, was founded by the United Methodist Church on September 1, 1904 and is renowned for its performing arts, science, mass communications, business, law, and athletic programs.",1
P002171,P002171_S002,"OCU has its main campus in the north-central section of the city, near the city's chinatown area.",0
P002171,P002171_S003,"OCU Law is located in the Midtown district near downtown, in the old Central High School building.",1
P002172,P002172_S000,"The University of Oklahoma has several institutions of higher learning in the city and metropolitan area, with OU Medicine and the University of Oklahoma Health Sciences Center campuses located east of downtown in the Oklahoma Health Center district, and the main campus located to the south in the suburb of Norman.",1
P002172,P002172_S001,The OU Medicine hosting the state's only Level-One trauma center.,0
P002172,P002172_S002,"OU Health Sciences Center is one of the nation's largest independent medical centers, employing more than 12,000 people.",1
P002172,P002172_S003,OU is one of only four major universities in the nation to operate six medical schools.,0
P002172,P002172_S004,[clarification needed],0
P002173,P002173_S000,"The third-largest university in the state, the University of Central Oklahoma, is located just north of the city in the suburb of Edmond.",1
P002173,P002173_S001,"Oklahoma Christian University, one of the state's private liberal arts institutions, is located just south of the Edmond border, inside the Oklahoma City limits.",1
P002174,P002174_S000,Oklahoma City Community College in south Oklahoma City is the second-largest community college in the state.,1
P002174,P002174_S001,Rose State College is located east of Oklahoma City in suburban Midwest City.,1
P002174,P002174_S002,"Oklahoma State University–Oklahoma City is located in the ""Furniture District"" on the Westside.",1
P002174,P002174_S003,"Northeast of the city is Langston University, the state's historically black college (HBCU).",0
P002174,P002174_S004,Langston also has an urban campus in the eastside section of the city.,0
P002174,P002174_S005,"Southern Nazarene University, which was founded by the Church of the Nazarene, is a university located in suburban Bethany, which is surrounded by the Oklahoma City city limits.",0
P002175,P002175_S000,"Although technically not a university, the FAA's Mike Monroney Aeronautical Center has many aspects of an institution of higher learning.",1
P002175,P002175_S001,Its FAA Academy is accredited by the North Central Association of Colleges and Schools.,1
P002175,P002175_S002,Its Civil Aerospace Medical Institute (CAMI) has a medical education division responsible for aeromedical education in general as well as the education of aviation medical examiners in the U.S. and 93 other countries.,0
P002175,P002175_S003,"In addition, The National Academy of Science offers Research Associateship Programs for fellowship and other grants for CAMI research.",1
P002176,P002176_S000,"Oklahoma City is home to the state's largest school district, Oklahoma City Public Schools.",0
P002176,P002176_S001,"The district's Classen School of Advanced Studies and Harding Charter Preparatory High School rank high among public schools nationally according to a formula that looks at the number of Advanced Placement, International Baccalaureate and/or Cambridge tests taken by the school's students divided by the number of graduating seniors.",1
P002176,P002176_S002,"In addition, OKCPS's Belle Isle Enterprise Middle School was named the top middle school in the state according to the Academic Performance Index, and recently received the Blue Ribbon School Award, in 2004 and again in 2011.",1
P002176,P002176_S003,"KIPP Reach College Preparatory School in Oklahoma City received the 2012 National Blue Ribbon along with its school leader, Tracy McDaniel Sr., being awarded the Terrel H. Bell Award for Outstanding Leadership.",1
P002177,P002177_S000,"The Oklahoma School of Science and Mathematics, a school for some of the state's most gifted math and science pupils, is also located in Oklahoma City.",1
P002178,P002178_S000,"Oklahoma City has several public career and technology education schools associated with the Oklahoma Department of Career and Technology Education, the largest of which are Metro Technology Center and Francis Tuttle Technology Center.",1
P002179,P002179_S000,"Private career and technology education schools in Oklahoma City include Oklahoma Technology Institute, Platt College, Vatterott College, and Heritage College.",1
P002179,P002179_S001,The Dale Rogers Training Center in Oklahoma City is a nonprofit vocational training center for individuals with disabilities.,1
P002180,P002180_S000,The Oklahoman is Oklahoma City's major daily newspaper and is the most widely circulated in the state.,1
P002180,P002180_S001,NewsOK.com is the Oklahoman's online presence.,0
P002180,P002180_S002,"Oklahoma Gazette is Oklahoma City's independent newsweekly, featuring such staples as local commentary, feature stories, restaurant reviews and movie listings and music and entertainment.",0
P002180,P002180_S003,The Journal Record is the city's daily business newspaper and okcBIZ is a monthly publication that covers business news affecting those who live and work in Central Oklahoma.,1
P002181,P002181_S000,"There are numerous community and international newspapers locally that cater to the city's ethnic mosaic; such as The Black Chronicle, headquartered in the Eastside, the OK VIETIMES and Oklahoma Chinese Times, located in Asia District, and various Hispanic community publications.",1
P002181,P002181_S001,The Campus is the student newspaper at Oklahoma City University.,1
P002181,P002181_S002,Gay publications include The Gayly Oklahoman.,1
P002182,P002182_S000,An upscale lifestyle publication called Slice Magazine is circulated throughout the metropolitan area.,1
P002182,P002182_S001,"In addition, there is a magazine published by Back40 Design Group called The Edmond Outlook.",1
P002182,P002182_S002,"It contains local commentary and human interest pieces direct-mailed to over 50,000 Edmond residents.",0
P002183,P002183_S000,Oklahoma City was home to several pioneers in radio and television broadcasting.,0
P002183,P002183_S001,Oklahoma City's WKY Radio was the first radio station transmitting west of the Mississippi River and the third radio station in the United States.,1
